"","lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"1","DisEngmt","~","GRMS","a1",0.211970487611639,0.194102862798326,1.09205235077794,0.274810091502751,-0.20049766258463,0.579923818022733,0.211970487611639,0.358038767865669,0.398762460342072
"2","DisEngmt","~","GRIcntlty","a2",-0.0269171210235791,0.078007991744683,-0.345055941340955,0.730052315232392,-0.185547660739091,0.123504436686642,-0.0269171210235791,-0.0520328940912341,-0.0454656351191228
"3","DisEngmt","~","GRMS:GRIcntlty","a3",0.00561106650361844,0.0323026717750042,0.173702860949114,0.862098988996068,-0.0525971763726216,0.0754781511652455,0.00561106650361844,0.0645217619228305,0.0105556330474895
"4","MntlHlth","~","GRMS","c_p1",-1.4115041431995,1.42039739044139,-0.993738902013096,0.320349998211793,-4.21015863421563,1.21540619978636,-1.4115041431995,-0.3307229706522,-0.368339736657763
"5","MntlHlth","~","GRIcntlty","c_p2",-0.555526762804856,0.520734227468237,-1.0668143815047,0.286055663065832,-1.56602081510203,0.481229812094891,-0.555526762804856,-0.148964200180062,-0.130162891945302
"6","MntlHlth","~","GRMS:GRIcntlty","c_p3",0.163888463928258,0.233629314565275,0.701489298263846,0.482997710947079,-0.287448396883057,0.653489331984025,0.163888463928258,0.261418750751516,0.0427675922422339
"7","MntlHlth","~","DisEngmt","b",-3.56732009330545,0.399358444701603,-8.9326271689858,0,-4.29423810636762,-2.80569382660833,-3.56732009330545,-0.494845503116929,-0.494845503116929
"8","DisEngmt","~1","","DisEngmt.mean",1.41713388206092,0.453088260247439,3.12772147591508,0.00176167036606678,0.54256957034975,2.32587223911661,1.41713388206092,2.66593618673967,2.66593618673967
"9","MntlHlth","~1","","MntlHlth.mean",31.7027835969092,3.01715277048637,10.5075168572915,0,25.6535103111706,37.8280742623654,31.7027835969092,8.27301500860926,8.27301500860926
"10","GRIcntlty","~1","","GRIcntlty.mean",5.71,0.0723943242296105,78.8735865796578,0,5.57407928651335,5.8683489160677,5.71,5.55681068759886,5.55681068759886
"11","GRIcntlty","~~","GRIcntlty","GRIcntlty.var",1.05589568224359,0.119628083374302,8.82648666149584,0,0.847861921348608,1.34882884571264,1.05589568224359,1,1
"12","DisEngmt","~~","DisEngmt","",0.232329557877478,0.0198269745808929,11.7178522083431,0,0.201444030920872,0.279572591300037,0.232329557877478,0.822208954101315,0.822208954101315
"13","MntlHlth","~~","MntlHlth","",10.1096534864677,0.824975928202117,12.2544829986734,0,8.71789158654597,11.9145557480886,10.1096534864677,0.688444765484692,0.688444765484692
"14","GRMS","~~","GRMS","",0.806179172410094,0.0850841471760672,9.47508083664332,0,0.653722778288987,0.993035991632594,0.806179172410094,1,0.806179172410094
"15","GRMS","~~","GRMS:GRIcntlty","",5.07565644446931,0.547439439869048,9.27163093269906,0,4.10343852738614,6.26133604415891,5.07565644446931,0.924814216386591,5.07565644446931
"16","GRMS:GRIcntlty","~~","GRMS:GRIcntlty","",37.3631831172383,4.17067071303201,8.95855503540241,0,30.0580876398992,46.4555226248747,37.3631831172383,1,37.3631831172383
"17","GRMS","~1","","",1.98999997947876,0.0629310180045107,31.6219257622072,0,1.86575193804639,2.11415292198287,1.98999997947876,2.21634459482709,1.98999997947876
"18","GRMS:GRIcntlty","~1","","",11.5381990132808,0.428993463345668,26.895978608382,0,10.7271417880687,12.3801998018969,11.5381990132808,1.88762661129379,11.5381990132808
"19","imm",":=","a3*b","imm",-0.0200164702832312,0.115358236468391,-0.173515744484495,0.862246053277433,-0.263874439062579,0.187913458233466,-0.0200164702832312,-0.0319283037406938,-0.0052234075461026
"20","indirect.SDbelow",":=","a1*b+imm*(GRIcntlty.mean-sqrt(GRIcntlty.var))","indirect.SDbelow",-0.849892343668508,0.205876381640375,-4.1281682575571,0.0000365664511581265,-1.26746329053851,-0.461953523543719,-0.849892343668508,-0.322665109942348,-0.221127889643882
"21","indirect.mean",":=","a1*b+imm*(GRIcntlty.mean)","indirect.mean",-0.870460624962006,0.157610559121992,-5.5228572870442,0.0000000333530640883595,-1.23581092524426,-0.594172350647665,-0.870460624962006,-0.354593413683042,-0.226351297189984
"22","indirect.SDabove",":=","a1*b+imm*(GRIcntlty.mean+sqrt(GRIcntlty.var))","indirect.SDabove",-0.891028906255505,0.186320538115612,-4.78223665124144,0.00000173355419152976,-1.29935428736663,-0.564561024632371,-0.891028906255505,-0.386521717423735,-0.231574704736087
"23","direct.SDbelow",":=","c_p1+c_p3*(GRIcntlty.mean-sqrt(GRIcntlty.var))","direct.SDbelow",-0.644107530359947,0.409698743972401,-1.5721491457717,0.115915966094858,-1.42049146071707,0.153280168672852,-0.644107530359947,0.860512786711049,-0.173455915245481
"24","direct.Smean",":=","c_p1+c_p3*(GRIcntlty.mean)","direct.Smean",-0.475701014169143,0.289332851532565,-1.6441306669789,0.100149214569143,-1.01880547447547,0.158657387177587,-0.475701014169143,1.12193153746256,-0.130688323003247
"25","direct.SDabove",":=","c_p1+c_p3*(GRIcntlty.mean+sqrt(GRIcntlty.var))","direct.SDabove",-0.307294497978338,0.334521431841617,-0.918609298921782,0.358299966387729,-0.979696989259145,0.331119632585933,-0.307294497978338,1.38335028821408,-0.0879207307610134
"26","total.SDbelow",":=","direct.SDbelow+indirect.SDbelow","total.SDbelow",-1.49399987402846,0.42558309910538,-3.51047745356665,0.00044730273923177,-2.29473578301125,-0.661629498659972,-1.49399987402846,0.537847676768701,-0.394583804889363
